Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna  ,Cu 324.75,5.046
Comp. Cola Columna,Cu 324.75,5.115
Barren,Cu 324.75,4.868
Cabeza puntual retorno,Cu 324.75,4.95
Celda # 11-A,Cu 324.75,1.411
Celda # 11-B,Cu 324.75,0.397
Celda # 11-C,Cu 324.75,1.802
Celda #5-9,Cu 324.75,1.876
Celda #(F1+F2),Cu 324.75,5.974
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.029
NE Tubo 4,Cu 324.75,0.91
NE Tubo 5,Cu 324.75,10.69
NE Tubo 6,Cu 324.75,3.361
NE Tubo 7,Cu 324.75,17
Puntual Noroeste,Cu 324.75,5.949
Tubo 3,Cu 324.75,5.423
Especial 1,Cu 324.75,0.116
Especial 2,Cu 324.75,0.022
Especial 3,Cu 324.75,0.266
Especial 4,Cu 324.75,1.235
Especial 5,Cu 324.75,0.596
Especial 6,Cu 324.75,1.609
Columna #1,Cu 324.75,5.007
Columna #2,Cu 324.75,5.247
Columna #3,Cu 324.75,5.298
Columna #4,Cu 324.75,5.257
Columna #5,Cu 324.75,5.062
