"Analyst",""
"Date Started","9/19/2025 12:05 PM  GMT: 9/19/2025 7:05 PM"
"Worksheet","LC005387"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"9/19/2025","12:43:02 PM","PATRON",0.8889,"","mg/L",0.7
"9/19/2025","12:44:00 PM","BLANCO",-0.0077,"","mg/L",29.9
"9/19/2025","12:44:10 PM","REAGENT BLANK",0.0000,"","mg/L",74.5
"9/19/2025","12:44:42 PM","LC005387-001",0.0368,"","mg/L",3.8
"9/19/2025","12:44:56 PM","LC005387-002",0.0343,"","mg/L",3.2
"9/19/2025","12:45:08 PM","LC005387-003",0.0028,"","mg/L",25.8
"9/19/2025","12:45:24 PM","LC005387-004",0.0027,"","mg/L",22.7
"9/19/2025","12:45:40 PM","LC005387-005",0.4449,"","mg/L",0.5
"9/19/2025","12:46:06 PM","BLANCO",-0.0038,"","mg/L",91.8
"9/19/2025","12:46:36 PM","REAGENT BLANK",0.0000,"","mg/L",14.0
"9/19/2025","12:49:28 PM","PATRON",0.9005,"","mg/L",10.0
"9/19/2025","12:49:28 PM","LC005156-008","","","mg/L",""
