"Analyst",""
"Date Started","5/25/2023 12:59 PM  GMT: 5/25/2023 7:59 PM"
"Worksheet","LC000320_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/25/2023","1:03:40 PM","PATRON",0.9125,"","mg/L"
"5/25/2023","1:03:54 PM","BLANCO",0.0362,"","mg/L"
"5/25/2023","1:04:06 PM","REAGENT BLANK",0.0000,"","mg/L"
"5/25/2023","1:04:20 PM","LC000315-005",0.4444,"","mg/L"
"5/25/2023","1:04:32 PM","LC000315-006",0.2732,"","mg/L"
"5/25/2023","1:04:46 PM","LC000315-007",0.1304,"","mg/L"
"5/25/2023","1:04:56 PM","LC000315-009",0.4325,"","mg/L"
"5/25/2023","1:05:12 PM","PATRON",0.9193,"","mg/L"
"5/25/2023","1:05:28 PM","BLANCO",0.0210,"","mg/L"
"5/25/2023","1:05:36 PM","REAGENT BLANK",0.0000,"","mg/L"
"5/25/2023","1:05:48 PM","12","","","mg/L"
"5/25/2023","1:06:00 PM","11","","","mg/L"

"Method: Au ALTA (Flame)"

