Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.489
Comp. Cola Columna,Ag 328.07,0.227
Barren,Ag 328.07,0.268
Cabeza puntual retorno,Ag 328.07,0.506
Celda # 11-A,Ag 328.07,0.025
Celda # 11-B,Ag 328.07,0.023
Celda # 11-C,Ag 328.07,0.018
Celda # 6-F2,Ag 328.07,0.164
Celda #5-9,Ag 328.07,2.773
Celda #(F1+F2),Ag 328.07,0.492
NE Tubo 1,Ag 328.07,0.234
NE Tubo 2,Ag 328.07,0.023
NE Tubo 4,Ag 328.07,1.007
NE Tubo 5,Ag 328.07,1.072
NE Tubo 6,Ag 328.07,1.428
NE Tubo 7,Ag 328.07,2.702
Puntual Noroeste,Ag 328.07,0.645
Barren Patios,Ag 328.07,0.292
Tubo 3,Ag 328.07,0.502
Especial 1,Ag 328.07,0.064
Especial 2,Ag 328.07,0.06
Especial 3,Ag 328.07,0.026
Especial 4,Ag 328.07,0.035
Especial 5,Ag 328.07,1.201
