Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.1
Cabeza puntual retorno,Au 242.80,0.102
Celda #(F1+F2),Au 242.80,0.084
Puntual Noroeste,Au 242.80,0.086
Tubo 3,Au 242.80,0.102
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.054
Celda # 11-B,Au 242.80,0.011
Celda # 11-C,Au 242.80,0.043
Celda #5-9,Au 242.80,0.272
NE Tubo 1,Au 242.80,0.035
NE Tubo 2,Au 242.80,0.022
NE Tubo 5,Au 242.80,0.016
NE Tubo 4,Au 242.80,0.01
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.02
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.178
Especial 2,Au 242.80,0.186
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.244
Columna #1,Au 242.80,0.079
Columna #2,Au 242.80,0.055
Columna #3,Au 242.80,0.037
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.013
