Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.388
Cabeza puntual retorno,Cu 324.75,0.377
Celda #(F1+F2),Cu 324.75,0.291
Puntual Noroeste,Cu 324.75,0.136
Tubo 3,Cu 324.75,0.086
NE Tubo 2,Cu 324.75,0.306
NE Tubo 4,Cu 324.75,0.111
Especial 1,Cu 324.75,0.844
Especial 2,Cu 324.75,3.097
Especial 3,Cu 324.75,0.115
Especial 4,Cu 324.75,0.129
Especial 5,Cu 324.75,0.448
Columna #1,Cu 324.75,0.297
Columna #2,Cu 324.75,0.326
Columna #3,Cu 324.75,0.316
Columna #4,Cu 324.75,0.314
Columna #5,Cu 324.75,0.309
Comp. Cola Columna,Cu 324.75,0.511
Barren,Cu 324.75,0.53
Barren Patios,Cu 324.75,0.424
NE Tubo 1,Cu 324.75,0.479
NE Tubo 5,Cu 324.75,0.042
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,0.111
Celda # 11-A,Cu 324.75,0.073
Celda # 11-B,Cu 324.75,0.056
Celda # 11-C,Cu 324.75,0.157
Celda #5-9,Cu 324.75,2.18
