Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.468
Comp. Cola Columna,Cu 324.75,1.020
Barren,Cu 324.75,0.876
Cabeza puntual retorno,Cu 324.75,1.537
Celda # 11-A,Cu 324.75,0.203
Celda # 11-B,Cu 324.75,0.600
Celda # 11-C,Cu 324.75,0.124
Celda # 6-F2,Cu 324.75,0.419
Celda #5-9,Cu 324.75,3.087
Celda #(F1+F2),Cu 324.75,1.998
NE Tubo 1,Cu 324.75,0.069
NE Tubo 2,Cu 324.75,1.150
NE Tubo 4,Cu 324.75,0.140
NE Tubo 5,Cu 324.75,0.142
NE Tubo 6,Cu 324.75,0.514
NE Tubo 7,Cu 324.75,1.139
Puntual Noroeste,Cu 324.75,0.515
Barren Patios,Cu 324.75,1.153
Tubo 3,Cu 324.75,0.355
Especial 1,Cu 324.75,0.579
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.095
Especial 4,Cu 324.75,0.118
Especial 5,Cu 324.75,0.329
