Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.012
Comp. Cola Columna,Cu 324.75,1.500
Barren,Cu 324.75,2.149
Cabeza puntual retorno,Cu 324.75,1.993
Celda # 11-A,Cu 324.75,4.769
Celda # 11-B,Cu 324.75,1.594
Celda # 11-C,Cu 324.75,0.779
Celda # 6-F2,Cu 324.75,1.527
Celda #5-9,Cu 324.75,2.560
Celda #(F1+F2),Cu 324.75,1.985
NE Tubo 1,Cu 324.75,0.138
NE Tubo 2,Cu 324.75,1.447
NE Tubo 4,Cu 324.75,3.249
NE Tubo 5,Cu 324.75,4.073
NE Tubo 6,Cu 324.75,1.873
NE Tubo 7,Cu 324.75,1.813
Puntual Noroeste,Cu 324.75,1.957
Barren Patios,Cu 324.75,2.091
Tubo 3,Cu 324.75,0.728
Especial 1,Cu 324.75,0.459
Especial 2,Cu 324.75,0.206
Especial 3,Cu 324.75,1.699
Especial 4,Cu 324.75,1.399
Especial 5,Cu 324.75,0.214
