Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.805
Comp. Cola Columna,Cu 324.75,0.583
Barren,Cu 324.75,0.641
Cabeza puntual retorno,Cu 324.75,0.816
Celda # 11-A,Cu 324.75,0.207
Celda # 11-B,Cu 324.75,0.087
Celda # 11-C,Cu 324.75,0.074
Celda # 6-F2,Cu 324.75,0.07
Celda #5-9,Cu 324.75,0.777
Celda #(F1+F2),Cu 324.75,0.993
NE Tubo 1,Cu 324.75,0.113
NE Tubo 2,Cu 324.75,0.3
NE Tubo 4,Cu 324.75,0.083
NE Tubo 5,Cu 324.75,0.082
NE Tubo 6,Cu 324.75,0.098
NE Tubo 7,Cu 324.75,6.509
Puntual Noroeste,Cu 324.75,0.976
Barren Patios,Cu 324.75,0.827
Tubo 3,Cu 324.75,1.22
Especial 1,Cu 324.75,0.198
Especial 2,Cu 324.75,0.1
Especial 3,Cu 324.75,0.242
Especial 4,Cu 324.75,0.294
Especial 5,Cu 324.75,0.176
