Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.496
Comp. Cola Columna,Ag 328.07,0.274
Barren,Ag 328.07,0.291
Cabeza puntual retorno,Ag 328.07,0.511
Columna #1,Ag 328.07,0.427
Columna #2,Ag 328.07,0.392
Columna #3,Ag 328.07,0.344
Columna #4,Ag 328.07,0.341
Columna #5,Ag 328.07,0.255
Celda # 11-A,Ag 328.07,0.032
Celda # 11-B,Ag 328.07,0.241
Celda # 11-C,Ag 328.07,0.026
Celda #5-9,Ag 328.07,0.157
Celda #(F1+F2),Ag 328.07,0.46
NE Tubo 1,Ag 328.07,0.581
NE Tubo 2,Ag 328.07,0.105
NE Tubo 4,Ag 328.07,0.391
NE Tubo 5,Ag 328.07,0.064
NE Tubo 6,Ag 328.07,0.026
NE Tubo 7,Ag 328.07,0.935
Puntual Noroeste,Ag 328.07,0.502
Barren Patios,Ag 328.07,0.263
Tubo 3,Ag 328.07,0.632
Especial 1,Ag 328.07,0.052
Especial 2,Ag 328.07,0.228
Especial 3,Ag 328.07,0.034
Especial 4,Ag 328.07,0.034
Especial 5,Ag 328.07,0.11
