Sample ID,Analyte Name,Reported Conc (Samp)
Celda # 6-F2,Cu 324.75,0.063
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,1.459
NE Tubo 4,Cu 324.75,0.042
NE Tubo 5,Cu 324.75,0.012
NE Tubo 6,Cu 324.75,0.023
NE Tubo 7,Cu 324.75,0.402
Puntual Noroeste,Cu 324.75,0.793
Barren Patios,Cu 324.75,0.780
Tubo 3,Cu 324.75,1.424
Comp. Cabeza Columna,Cu 324.75,0.871
Comp. Cola Columna,Cu 324.75,0.841
Barren,Cu 324.75,0.787
Cabeza puntual retorno,Cu 324.75,0.842
Celda # 11-A,Cu 324.75,0.100
Celda # 11-B,Cu 324.75,0.108
Celda # 11-C,Cu 324.75,1.801
Celda #5-9,Cu 324.75,5.114
Celda #(F1+F2),Cu 324.75,0.819
Especial 1,Cu 324.75,1.014
Especial 2,Cu 324.75,0.740
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.096
Especial 5,Cu 324.75,0.371
