Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.788
Comp. Cola Columna,Cu 324.75,1.319
Barren,Cu 324.75,1.122
Cabeza puntual retorno,Cu 324.75,1.85
Columna #1,Cu 324.75,1.79
Columna #2,Cu 324.75,1.676
Columna #3,Cu 324.75,1.567
Columna #4,Cu 324.75,1.407
Columna #5,Cu 324.75,1.255
Celda # 11-A,Cu 324.75,0.095
Celda # 11-B,Cu 324.75,1.511
Celda # 11-C,Cu 324.75,0.102
Celda #5-9,Cu 324.75,0.045
Celda #(F1+F2),Cu 324.75,2.38
NE Tubo 1,Cu 324.75,11.39
NE Tubo 2,Cu 324.75,1.266
NE Tubo 4,Cu 324.75,0.074
NE Tubo 5,Cu 324.75,0.043
NE Tubo 6,Cu 324.75,0.004
NE Tubo 7,Cu 324.75,0.208
Puntual Noroeste,Cu 324.75,0.829
Tubo 3,Cu 324.75,0.172
Especial 1,Cu 324.75,0.036
Especial 2,Cu 324.75,0.031
Especial 3,Cu 324.75,0.112
Especial 4,Cu 324.75,0.075
Especial 5,Cu 324.75,0.069
