Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.440
Comp. Cola Columna,Cu 324.75,0.433
Barren,Cu 324.75,0.441
Cabeza puntual retorno,Cu 324.75,0.422
Celda # 11-A,Cu 324.75,0.226
Celda # 11-B,Cu 324.75,0.167
Celda # 11-C,Cu 324.75,0.357
Celda #5-9,Cu 324.75,2.788
Celda #(F1+F2),Cu 324.75,0.457
NE Tubo 1,Cu 324.75,0.050
NE Tubo 2,Cu 324.75,0.749
NE Tubo 4,Cu 324.75,0.112
NE Tubo 5,Cu 324.75,0.823
NE Tubo 6,Cu 324.75,2.748
NE Tubo 7,Cu 324.75,1.636
Puntual Noroeste,Cu 324.75,0.573
Barren Patios,Cu 324.75,0.511
Tubo 3,Cu 324.75,0.310
Especial 1,Cu 324.75,0.100
Especial 2,Cu 324.75,0.076
Especial 3,Cu 324.75,0.086
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,0.316
Columna #1,Cu 324.75,0.506
Columna #2,Cu 324.75,0.489
Columna #3,Cu 324.75,0.506
Columna #4,Cu 324.75,0.504
Columna #5,Cu 324.75,0.486
