"Analyst",""
"Date Started","6/14/2025 11:35 AM  GMT: 6/14/2025 6:35 PM"
"Worksheet","LC004733"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"6/14/2025","11:53:38 AM","PATRON",0.8814,"","mg/L",0.6
"6/14/2025","11:53:52 AM","BLANCO",0.0060,"","mg/L",77.0
"6/14/2025","11:54:02 AM","REAGENT BLANK",0.0000,"","mg/L",40.5
"6/14/2025","11:54:18 AM","LC004733-001",0.5016,"","mg/L",0.8
"6/14/2025","11:54:38 AM","LC004733-002",0.1378,"","mg/L",0.8
"6/14/2025","11:54:50 AM","LC004733-003",0.0316,"","mg/L",7.0
"6/14/2025","11:55:04 AM","LC004733-004",0.1446,"","mg/L",2.8
"6/14/2025","11:55:22 AM","LC004733-005",0.0855,"","mg/L",1.1
"6/14/2025","11:55:36 AM","LC004733-006",-0.0009,"","mg/L",">100"
"6/14/2025","11:56:10 AM","PATRON",0.8787,"","mg/L",2.1
"6/14/2025","11:56:28 AM","LC004733-007",0.0014,"","mg/L",99.2
"6/14/2025","11:56:48 AM","LC004733-008",0.1843,"","mg/L",0.7
"6/14/2025","11:57:10 AM","LC004733-009",0.1553,"","mg/L",1.3
"6/14/2025","12:04:04 PM","LC004733-010",0.1142,"","mg/L",2.8
"6/14/2025","12:04:38 PM","PATRON",0.8817,"","mg/L",0.3
"6/14/2025","12:04:54 PM","BLANCO",-0.0043,"","mg/L",">100"
"6/14/2025","12:05:10 PM","REAGENT BLANK",0.0000,"","mg/L",62.6
"6/14/2025","12:05:10 PM","LC004645-013","","","mg/L",""
