Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.535
Cabeza puntual retorno,Cu 324.75,1.418
Celda #(F1+F2),Cu 324.75,1.127
Comp. Cola Columna,Cu 324.75,1.463
Barren,Cu 324.75,1.479
Celda # 11-A,Cu 324.75,0.217
Celda # 11-B,Cu 324.75,0.281
Celda # 11-C,Cu 324.75,0.044
Celda #5-9,Cu 324.75,3.708
Especial 1,Cu 324.75,2.264
Especial 2,Cu 324.75,0.164
Especial 3,Cu 324.75,0.13
Especial 4,Cu 324.75,0.356
Especial 5,Cu 324.75,0.963
Columna #1,Cu 324.75,1.401
Columna #2,Cu 324.75,1.361
Columna #3,Cu 324.75,1.392
Columna #4,Cu 324.75,1.31
Columna #5,Cu 324.75,1.271
NE Tubo 1,Cu 324.75,0.008
NE Tubo 2,Cu 324.75,0.011
NE Tubo 4,Cu 324.75,0.037
NE Tubo 5,Cu 324.75,0.042
NE Tubo 6,Cu 324.75,0.189
NE Tubo 7,Cu 324.75,3.211
Puntual Noroeste,Cu 324.75,0.64
Barren Patios,Cu 324.75,1.288
Tubo 3,Cu 324.75,1.174
