Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.531
Comp. Cola Columna,Cu 324.75,0.503
Barren,Cu 324.75,0.464
Cabeza puntual retorno,Cu 324.75,0.512
Celda # 11-A,Cu 324.75,1.605
Celda # 11-B,Cu 324.75,0.395
Celda # 11-C,Cu 324.75,0.413
Celda # 6-F2,Cu 324.75,0.151
Celda #5-9,Cu 324.75,2.167
Celda #(F1+F2),Cu 324.75,0.440
NE Tubo 1,Cu 324.75,0.137
NE Tubo 2,Cu 324.75,0.247
NE Tubo 4,Cu 324.75,0.177
NE Tubo 5,Cu 324.75,0.219
NE Tubo 6,Cu 324.75,0.236
NE Tubo 7,Cu 324.75,1.523
Puntual Noroeste,Cu 324.75,0.387
Barren Patios,Cu 324.75,0.439
Tubo 3,Cu 324.75,0.420
Especial 1,Cu 324.75,1.879
Especial 2,Cu 324.75,0.149
Especial 3,Cu 324.75,0.164
Especial 4,Cu 324.75,0.191
Especial 5,Cu 324.75,0.242
