Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.639
Comp. Cola Columna,Cu 324.75,1.709
Barren,Cu 324.75,1.74
Cabeza puntual retorno,Cu 324.75,1.603
Celda # 11-A,Cu 324.75,0.147
Celda # 11-B,Cu 324.75,1.935
Celda # 11-C,Cu 324.75,0.227
Celda # 6-F2,Cu 324.75,7.516
Celda #5-9,Cu 324.75,2.262
Celda #(F1+F2),Cu 324.75,1.472
NE Tubo 2,Cu 324.75,0.174
NE Tubo 4,Cu 324.75,0.498
NE Tubo 5,Cu 324.75,0.111
NE Tubo 6,Cu 324.75,0.107
NE Tubo 7,Cu 324.75,2.477
Puntual Noroeste,Cu 324.75,1.345
Barren Patios,Cu 324.75,1.611
Tubo 3,Cu 324.75,2.367
Especial 1,Cu 324.75,0.502
Especial 2,Cu 324.75,0.114
Especial 3,Cu 324.75,0.138
Especial 4,Cu 324.75,0.143
Especial 5,Cu 324.75,0.087
NE Tubo 1,Cu 324.75,0.127
