Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.652
Comp. Cola Columna,Cu 324.75,0.673
Barren,Cu 324.75,0.652
Cabeza puntual retorno,Cu 324.75,0.651
Celda # 11-A,Cu 324.75,0.030
Celda # 11-B,Cu 324.75,0.013
Celda # 11-C,Cu 324.75,0.399
Celda # 6-F2,Cu 324.75,0.012
Celda #5-9,Cu 324.75,0.010
Celda #(F1+F2),Cu 324.75,0.649
NE Tubo 1,Cu 324.75,0.012
NE Tubo 2,Cu 324.75,0.033
NE Tubo 4,Cu 324.75,1.029
NE Tubo 5,Cu 324.75,0.432
NE Tubo 6,Cu 324.75,0.030
NE Tubo 7,Cu 324.75,2.649
Puntual Noroeste,Cu 324.75,0.701
Tubo 3,Cu 324.75,0.121
Especial 1,Cu 324.75,0.020
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.038
Especial 4,Cu 324.75,0.062
Especial 5,Cu 324.75,0.028
