Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.28
Cabeza puntual retorno,Cu 324.75,2.083
Celda #(F1+F2),Cu 324.75,2.34
Puntual Noroeste,Cu 324.75,2.645
Tubo 3,Cu 324.75,4.426
NE Tubo 2,Cu 324.75,0.174
NE Tubo 4,Cu 324.75,0.191
Especial 1,Cu 324.75,0.049
Especial 2,Cu 324.75,0.054
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.079
Especial 5,Cu 324.75,0.056
Columna #1,Cu 324.75,1.964
Columna #2,Cu 324.75,1.872
Columna #3,Cu 324.75,1.762
Columna #4,Cu 324.75,1.701
Columna #5,Cu 324.75,1.607
Comp. Cola Columna,Cu 324.75,1.58
Barren,Cu 324.75,1.627
Barren Patios,Cu 324.75,1.552
NE Tubo 1,Cu 324.75,1.243
NE Tubo 5,Cu 324.75,0.05
NE Tubo 6,Cu 324.75,0.027
NE Tubo 7,Cu 324.75,0.091
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,1.176
Celda # 11-C,Cu 324.75,0.076
Celda #5-9,Cu 324.75,0.035
