Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.627
Cabeza puntual retorno,Cu 324.75,0.593
Celda #(F1+F2),Cu 324.75,0.645
Puntual Noroeste,Cu 324.75,0.655
Tubo 3,Cu 324.75,0.716
Comp. Cola Columna,Cu 324.75,0.535
Barren,Cu 324.75,0.594
Celda # 11-A,Cu 324.75,0.093
Celda # 11-B,Cu 324.75,0.067
Celda # 11-C,Cu 324.75,0.047
Celda #5-9,Cu 324.75,0.395
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.194
NE Tubo 4,Cu 324.75,0.035
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.028
NE Tubo 7,Cu 324.75,4.949
Barren Patios,Cu 324.75,0.596
Especial 1,Cu 324.75,0.081
Especial 2,Cu 324.75,0.010
Especial 3,Cu 324.75,0.134
Especial 4,Cu 324.75,0.169
Especial 5,Cu 324.75,0.048
Columna #1,Cu 324.75,0.508
Columna #2,Cu 324.75,0.517
Columna #3,Cu 324.75,0.512
Columna #4,Cu 324.75,0.509
Columna #5,Cu 324.75,0.509
