Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.066
Cabeza puntual retorno,Cu 324.75,1.048
Celda #(F1+F2),Cu 324.75,0.930
Puntual Noroeste,Cu 324.75,0.896
Tubo 3,Cu 324.75,1.273
Comp. Cola Columna,Cu 324.75,0.973
Barren,Cu 324.75,1.303
Celda # 11-A,Cu 324.75,0.135
Celda # 11-B,Cu 324.75,1.505
Celda # 11-C,Cu 324.75,0.333
Celda #5-9,Cu 324.75,2.781
NE Tubo 1,Cu 324.75,0.083
NE Tubo 2,Cu 324.75,0.081
NE Tubo 4,Cu 324.75,0.259
NE Tubo 5,Cu 324.75,0.044
NE Tubo 6,Cu 324.75,0.019
NE Tubo 7,Cu 324.75,2.074
Barren Patios,Cu 324.75,1.279
Especial 1,Cu 324.75,0.416
Especial 2,Cu 324.75,0.221
Especial 3,Cu 324.75,0.057
Especial 4,Cu 324.75,0.067
Especial 5,Cu 324.75,0.023
Columna #1,Cu 324.75,0.811
Columna #2,Cu 324.75,0.781
Columna #3,Cu 324.75,0.764
Columna #4,Cu 324.75,0.759
Columna #5,Cu 324.75,0.769
