Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.665
Comp. Cola Columna,Cu 324.75,0.609
Barren,Cu 324.75,0.551
Cabeza puntual retorno,Cu 324.75,0.721
Celda # 11-A,Cu 324.75,0.104
Celda # 11-B,Cu 324.75,1.147
Celda # 11-C,Cu 324.75,3.553
Celda # 6-F2,Cu 324.75,3.095
Celda #5-9,Cu 324.75,0.229
Celda #(F1+F2),Cu 324.75,0.189
NE Tubo 1,Cu 324.75,0.021
NE Tubo 2,Cu 324.75,0.039
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.021
NE Tubo 6,Cu 324.75,0.016
NE Tubo 7,Cu 324.75,0.045
Puntual Noroeste,Cu 324.75,0.078
Barren Patios,Cu 324.75,0.681
Tubo 3,Cu 324.75,0.083
Especial 1,Cu 324.75,0.299
Especial 2,Cu 324.75,0.787
Especial 3,Cu 324.75,0.124
Especial 4,Cu 324.75,0.094
Especial 5,Cu 324.75,5.125
