Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,5.433
Columna #2,Cu 324.75,5.432
Columna #3,Cu 324.75,5.416
Columna #4,Cu 324.75,5.566
Columna #5,Cu 324.75,5.501
Comp. Cabeza Columna,Cu 324.75,5.521
Comp. Cola Columna,Cu 324.75,5.618
Barren,Cu 324.75,5.318
Cabeza puntual retorno,Cu 324.75,5.315
Celda # 11-A,Cu 324.75,1.516
Celda # 11-B,Cu 324.75,0.499
Celda # 11-C,Cu 324.75,1.568
Celda #5-9,Cu 324.75,1.518
Celda #(F1+F2),Cu 324.75,6.137
NE Tubo 1,Cu 324.75,0.077
NE Tubo 2,Cu 324.75,0.053
NE Tubo 4,Cu 324.75,0.716
NE Tubo 5,Cu 324.75,10.46
NE Tubo 6,Cu 324.75,3.015
NE Tubo 7,Cu 324.75,17.48
Puntual Noroeste,Cu 324.75,6.404
Barren Patios,Cu 324.75,5.272
Tubo 3,Cu 324.75,5.737
Especial 1,Cu 324.75,0.072
Especial 2,Cu 324.75,0.015
Especial 3,Cu 324.75,0.259
Especial 4,Cu 324.75,1.294
Especial 5,Cu 324.75,0.440
