Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.840
Comp. Cola Columna,Cu 324.75,2.451
Barren,Cu 324.75,2.854
Cabeza puntual retorno,Cu 324.75,2.851
Celda # 11-A,Cu 324.75,11.89
Celda # 11-B,Cu 324.75,1.158
Celda # 11-C,Cu 324.75,0.734
Celda # 6-F2,Cu 324.75,0.577
Celda #5-9,Cu 324.75,0.395
Celda #(F1+F2),Cu 324.75,2.348
NE Tubo 1,Cu 324.75,0.515
NE Tubo 2,Cu 324.75,1.072
NE Tubo 4,Cu 324.75,1.125
NE Tubo 5,Cu 324.75,0.838
NE Tubo 6,Cu 324.75,0.695
NE Tubo 7,Cu 324.75,0.864
Puntual Noroeste,Cu 324.75,2.325
Barren Patios,Cu 324.75,2.309
Tubo 3,Cu 324.75,4.912
Especial 1,Cu 324.75,0.985
Especial 2,Cu 324.75,0.603
Especial 3,Cu 324.75,6.563
Especial 4,Cu 324.75,8.070
Especial 5,Cu 324.75,0.830
