Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.384
Comp. Cola Columna,Ag 328.07,0.17
Barren,Ag 328.07,0.205
Cabeza puntual retorno,Ag 328.07,0.334
Columna #1,Ag 328.07,0.352
Columna #2,Ag 328.07,0.318
Columna #3,Ag 328.07,0.276
Columna #4,Ag 328.07,0.232
Columna #5,Ag 328.07,0.189
Celda # 11-A,Ag 328.07,0.049
Celda # 11-B,Ag 328.07,0.065
Celda # 11-C,Ag 328.07,0.037
Celda #5-9,Ag 328.07,0.366
Celda #(F1+F2),Ag 328.07,0.362
NE Tubo 1,Ag 328.07,0.037
NE Tubo 2,Ag 328.07,0.264
NE Tubo 4,Ag 328.07,0.078
NE Tubo 5,Ag 328.07,0.072
NE Tubo 6,Ag 328.07,0.036
NE Tubo 7,Ag 328.07,0.133
Puntual Noroeste,Ag 328.07,0.191
Barren Patios,Ag 328.07,0.187
Tubo 3,Ag 328.07,0.446
Especial 1,Ag 328.07,0.803
Especial 2,Ag 328.07,0.693
Especial 3,Ag 328.07,0.06
Especial 4,Ag 328.07,0.036
Especial 5,Ag 328.07,0.413
Barren 2,Ag 328.07,0.199
