Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,4.092
Comp. Cola Columna,Cu 324.75,3.765
Barren,Cu 324.75,4.106
Cabeza puntual retorno,Cu 324.75,4.121
Celda # 11-A,Cu 324.75,1.072
Celda # 11-B,Cu 324.75,0.071
Celda # 11-C,Cu 324.75,2.202
Celda #5-9,Cu 324.75,1.180
Celda #(F1+F2),Cu 324.75,5.047
NE Tubo 1,Cu 324.75,0.158
NE Tubo 2,Cu 324.75,0.080
NE Tubo 4,Cu 324.75,1.761
NE Tubo 5,Cu 324.75,15.790
NE Tubo 6,Cu 324.75,5.883
NE Tubo 7,Cu 324.75,14.570
Puntual Noroeste,Cu 324.75,5.797
Barren Patios,Cu 324.75,4.121
Tubo 3,Cu 324.75,5.051
Especial 1,Cu 324.75,0.396
Especial 2,Cu 324.75,0.040
Especial 3,Cu 324.75,0.850
Especial 4,Cu 324.75,2.526
Especial 5,Cu 324.75,0.126
Especial 6,Cu 324.75,0.028
Columna #1,Cu 324.75,3.812
Columna #2,Cu 324.75,3.920
Columna #3,Cu 324.75,3.535
Columna #4,Cu 324.75,3.632
Columna #5,Cu 324.75,3.640
