Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.425
Cabeza puntual retorno,Cu 324.75,0.383
Celda #(F1+F2),Cu 324.75,0.337
Puntual Noroeste,Cu 324.75,0.234
Tubo 3,Cu 324.75,0.076
Comp. Cola Columna,Cu 324.75,0.373
Barren,Cu 324.75,0.402
Celda # 11-A,Cu 324.75,0.130
Celda # 11-B,Cu 324.75,1.022
Celda # 11-C,Cu 324.75,0.107
Celda #5-9,Cu 324.75,0.256
NE Tubo 1,Cu 324.75,0.016
NE Tubo 2,Cu 324.75,2.204
NE Tubo 4,Cu 324.75,0.088
NE Tubo 5,Cu 324.75,0.043
NE Tubo 6,Cu 324.75,0.035
NE Tubo 7,Cu 324.75,0.438
Barren Patios,Cu 324.75,0.452
Especial 1,Cu 324.75,0.060
Especial 2,Cu 324.75,0.040
Especial 3,Cu 324.75,0.080
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,0.047
Columna #1,Cu 324.75,0.416
Columna #2,Cu 324.75,0.393
Columna #3,Cu 324.75,0.405
Columna #4,Cu 324.75,0.400
Columna #5,Cu 324.75,0.403
