Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.685
Comp. Cola Columna,Cu 324.75,0.665
Barren,Cu 324.75,0.974
Cabeza puntual retorno,Cu 324.75,1.619
Celda # 11-A,Cu 324.75,6.61
Celda # 11-B,Cu 324.75,1.355
Celda # 11-C,Cu 324.75,0.682
Celda # 6-F2,Cu 324.75,0.381
Celda #5-9,Cu 324.75,1.344
Celda #(F1+F2),Cu 324.75,1.601
NE Tubo 1,Cu 324.75,0.265
NE Tubo 2,Cu 324.75,2.577
NE Tubo 4,Cu 324.75,3.272
NE Tubo 5,Cu 324.75,1.602
NE Tubo 6,Cu 324.75,0.866
NE Tubo 7,Cu 324.75,0.946
Puntual Noroeste,Cu 324.75,1.631
Barren Patios,Cu 324.75,1.439
Tubo 3,Cu 324.75,0.526
Especial 1,Cu 324.75,0.489
Especial 2,Cu 324.75,0.295
Especial 3,Cu 324.75,0.402
Especial 4,Cu 324.75,0.573
Especial 5,Cu 324.75,1.994
Especial 6,Cu 324.75,3.812
