Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.828
Cabeza puntual retorno,Cu 324.75,0.823
Celda #(F1+F2),Cu 324.75,0.850
Puntual Noroeste,Cu 324.75,0.874
Tubo 3,Cu 324.75,1.796
Comp. Cola Columna,Cu 324.75,0.958
Barren,Cu 324.75,0.945
Celda # 11-A,Cu 324.75,0.256
Celda # 11-B,Cu 324.75,0.121
Celda # 11-C,Cu 324.75,0.223
Celda # 6-F2,Cu 324.75,1.652
Celda #5-9,Cu 324.75,0.355
NE Tubo 1,Cu 324.75,0.103
NE Tubo 2,Cu 324.75,0.150
NE Tubo 4,Cu 324.75,0.551
NE Tubo 5,Cu 324.75,0.118
NE Tubo 6,Cu 324.75,0.134
NE Tubo 7,Cu 324.75,0.936
Barren Patios,Cu 324.75,0.952
Especial 1,Cu 324.75,0.118
Especial 2,Cu 324.75,0.119
Especial 3,Cu 324.75,0.831
Especial 4,Cu 324.75,1.058
Especial 5,Cu 324.75,0.154
