Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.419
Cabeza puntual retorno,Cu 324.75,1.346
Celda #(F1+F2),Cu 324.75,3.765
Puntual Noroeste,Cu 324.75,1.101
Tubo 3,Cu 324.75,2.141
Comp. Cola Columna,Cu 324.75,1.529
Barren,Cu 324.75,1.128
Celda # 11-A,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,0.550
Celda # 11-C,Cu 324.75,0.060
Celda #5-9,Cu 324.75,0.014
NE Tubo 1,Cu 324.75,0.014
NE Tubo 2,Cu 324.75,0.075
NE Tubo 4,Cu 324.75,0.482
NE Tubo 5,Cu 324.75,0.048
NE Tubo 6,Cu 324.75,0.017
NE Tubo 7,Cu 324.75,1.722
Barren Patios,Cu 324.75,1.381
Especial 1,Cu 324.75,0.039
Especial 2,Cu 324.75,0.007
Especial 3,Cu 324.75,0.050
Especial 4,Cu 324.75,0.085
Especial 5,Cu 324.75,0.048
Columna #1,Cu 324.75,1.591
Columna #2,Cu 324.75,1.602
Columna #3,Cu 324.75,1.583
Columna #4,Cu 324.75,1.529
Columna #5,Cu 324.75,1.459
