Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.719
Comp. Cola Columna,Cu 324.75,0.634
Barren,Cu 324.75,0.659
Cabeza puntual retorno,Cu 324.75,0.700
Celda # 11-A,Cu 324.75,0.240
Celda # 11-B,Cu 324.75,0.037
Celda # 11-C,Cu 324.75,0.018
Celda # 6-F2,Cu 324.75,0.036
Celda #5-9,Cu 324.75,2.798
Celda #(F1+F2),Cu 324.75,0.698
NE Tubo 1,Cu 324.75,0.039
NE Tubo 2,Cu 324.75,0.052
NE Tubo 4,Cu 324.75,0.068
NE Tubo 5,Cu 324.75,0.049
NE Tubo 6,Cu 324.75,0.065
NE Tubo 7,Cu 324.75,0.650
Puntual Noroeste,Cu 324.75,0.758
Tubo 3,Cu 324.75,2.034
Especial 1,Cu 324.75,0.114
Especial 2,Cu 324.75,0.029
Especial 3,Cu 324.75,0.024
Especial 4,Cu 324.75,0.244
Especial 5,Cu 324.75,0.082
