Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.555
Comp. Cola Columna,Cu 324.75,0.345
Barren,Cu 324.75,0.373
Cabeza puntual retorno,Cu 324.75,0.524
Celda # 11-A,Cu 324.75,0.082
Celda # 11-B,Cu 324.75,0.262
Celda # 11-C,Cu 324.75,0.038
Celda # 6-F2,Cu 324.75,0.774
Celda #5-9,Cu 324.75,0.026
Celda #(F1+F2),Cu 324.75,0.572
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.244
NE Tubo 5,Cu 324.75,0.084
NE Tubo 6,Cu 324.75,0.096
NE Tubo 7,Cu 324.75,0.332
Puntual Noroeste,Cu 324.75,0.573
Barren Patios,Cu 324.75,0.344
Tubo 3,Cu 324.75,1.211
Especial 1,Cu 324.75,0.053
Especial 2,Cu 324.75,0.037
Especial 3,Cu 324.75,0.088
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,0.046
