Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.152
Cabeza puntual retorno,Au 242.80,0.153
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.039
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.034
Celda # 11-B,Au 242.80,0.020
Celda # 11-C,Au 242.80,0.016
Celda #5-9,Au 242.80,0.107
NE Tubo 1,Au 242.80,0.021
NE Tubo 2,Au 242.80,0.157
NE Tubo 4,Au 242.80,0.013
NE Tubo 5,Au 242.80,0.019
NE Tubo 6,Au 242.80,0.032
NE Tubo 7,Au 242.80,0.001
Barren Patios,Au 242.80,0.015
Especial 1,Au 242.80,0.602
Especial 2,Au 242.80,0.115
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.480
Barren 2,Au 242.80,0.014
Columna #1,Au 242.80,0.075
Columna #2,Au 242.80,0.041
Columna #3,Au 242.80,0.013
Columna #4,Au 242.80,0.010
Columna #5,Au 242.80,0.009
