Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.135
Cabeza puntual retorno,Ag 328.07,0.130
Celda #(F1+F2),Ag 328.07,0.152
Puntual Noroeste,Ag 328.07,0.140
Tubo 3,Ag 328.07,0.226
Comp. Cola Columna,Ag 328.07,0.124
Celda # 11-A,Ag 328.07,0.018
Celda # 11-B,Ag 328.07,0.148
Celda # 11-C,Ag 328.07,0.020
Celda #5-9,Ag 328.07,0.023
NE Tubo 1,Ag 328.07,0.324
NE Tubo 2,Ag 328.07,0.026
NE Tubo 4,Ag 328.07,0.016
NE Tubo 5,Ag 328.07,0.019
NE Tubo 6,Ag 328.07,0.011
NE Tubo 7,Ag 328.07,0.973
Puntual Noroeste,Ag 328.07,0.135
Especial 1,Ag 328.07,0.020
Especial 2,Ag 328.07,0.038
Especial 3,Ag 328.07,0.014
Especial 4,Ag 328.07,0.013
Especial 5,Ag 328.07,0.711
Columna #1,Ag 328.07,0.122
Columna #2,Ag 328.07,0.135
Columna #3,Ag 328.07,0.132
Columna #4,Ag 328.07,0.115
Columna #5,Ag 328.07,0.099
