"Analyst",""
"Date Started","9/26/2025 2:32 AM  GMT: 9/26/2025 9:32 AM"
"Worksheet","LC005430"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"9/26/2025","3:32:30 AM","PATRON",0.9069,"","mg/L",0.8
"9/26/2025","3:32:46 AM","BLANCO",0.0030,"","mg/L",">100"
"9/26/2025","3:32:56 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/26/2025","3:33:12 AM","LC005430-001",0.3490,"","mg/L",0.9
"9/26/2025","3:33:28 AM","LC005430-002",0.0016,"","mg/L",48.6
"9/26/2025","3:33:42 AM","LC005430-003",0.5801,"","mg/L",0.9
"9/26/2025","3:33:56 AM","LC005430-004",0.1537,"","mg/L",0.8
"9/26/2025","3:34:14 AM","LC005430-005",0.2050,"","mg/L",0.6
"9/26/2025","3:34:26 AM","LC005430-006",0.5047,"","mg/L",0.8
"9/26/2025","3:34:40 AM","PATRON",0.9005,"","mg/L",0.7
"9/26/2025","3:34:56 AM","LC005430-007",0.1157,"","mg/L",0.6
"9/26/2025","3:35:08 AM","LC005430-008",0.2607,"","mg/L",0.7
"9/26/2025","3:35:26 AM","LC005430-009",0.4434,"","mg/L",0.8
"9/26/2025","3:35:38 AM","LC005430-010",0.1227,"","mg/L",1.0
"9/26/2025","3:35:54 AM","LC005430-011",0.3543,"","mg/L",0.7
"9/26/2025","3:36:08 AM","LC005430-012",0.0030,"","mg/L",27.7
"9/26/2025","3:36:22 AM","PATRON",0.8917,"","mg/L",0.6
"9/26/2025","3:36:36 AM","LC005430-013",0.6320,"","mg/L",0.7
"9/26/2025","3:36:50 AM","LC005430-014",0.3476,"","mg/L",1.0
"9/26/2025","3:37:02 AM","LC005430-015",0.1380,"","mg/L",1.5
"9/26/2025","3:37:18 AM","LC005430-016",0.1076,"","mg/L",0.5
"9/26/2025","3:37:30 AM","LC005430-017",0.0224,"","mg/L",3.7
"9/26/2025","3:37:44 AM","LC005430-018",0.2350,"","mg/L",0.6
"9/26/2025","3:38:04 AM","PATRON",0.8850,"","mg/L",0.5
"9/26/2025","3:39:38 AM","LC005430-019",0.0398,"","mg/L",0.7
"9/26/2025","3:39:54 AM","LC005430-020",0.0726,"","mg/L",0.5
"9/26/2025","3:40:06 AM","LC005430-021",0.0442,"","mg/L",0.9
"9/26/2025","3:40:22 AM","LC005430-022",0.4346,"","mg/L",1.7
"9/26/2025","3:40:36 AM","PATRON",0.8869,"","mg/L",0.7
"9/26/2025","3:40:48 AM","BLANCO",-0.0002,"","mg/L",">100"
"9/26/2025","3:40:58 AM","REAGENT BLANK",0.0000,"","mg/L",60.7
"9/26/2025","3:41:10 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/26/2025","3:41:10 AM","","","","mg/L",""
