Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.159
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.162
Celda # 11-A,Au 242.80,0.096
Celda # 11-B,Au 242.80,0.032
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.04
Celda #(F1+F2),Au 242.80,0.169
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.198
NE Tubo 4,Au 242.80,0.239
NE Tubo 5,Au 242.80,0.251
NE Tubo 6,Au 242.80,0.214
NE Tubo 7,Au 242.80,0.076
Puntual Noroeste,Au 242.80,0.173
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.098
Especial 1,Au 242.80,0.041
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.032
Especial 4,Au 242.80,0.02
Especial 5,Au 242.80,0.044
Especial 6,Au 242.80,0.004
Columna #1,Au 242.80,0.099
Columna #2,Au 242.80,0.06
Columna #3,Au 242.80,0.039
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.011
