Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.188
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.01
Cabeza puntual retorno,Au 242.80,0.187
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.011
Celda # 6-F2,Au 242.80,0.319
Celda #5-9,Au 242.80,0.078
Celda #(F1+F2),Au 242.80,0.2
NE Tubo 1,Au 242.80,0.677
NE Tubo 2,Au 242.80,0.143
NE Tubo 4,Au 242.80,0.018
NE Tubo 5,Au 242.80,0.01
NE Tubo 6,Au 242.80,0.008
NE Tubo 7,Au 242.80,0.194
Puntual Noroeste,Au 242.80,0.146
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.246
Especial 1,Au 242.80,0.199
Especial 2,Au 242.80,0.062
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.02
Especial 5,Au 242.80,0.184
