Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.112
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.114
Columna #1,Au 242.80,0.071
Columna #2,Au 242.80,0.046
Columna #3,Au 242.80,0.029
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.034
Celda # 11-B,Au 242.80,0.017
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.021
Celda #(F1+F2),Au 242.80,0.018
NE Tubo 1,Au 242.80,-2
NE Tubo 2,Au 242.80,0.12
NE Tubo 4,Au 242.80,0.082
NE Tubo 5,Au 242.80,0.034
NE Tubo 6,Au 242.80,0.067
NE Tubo 7,Au 242.80,0.129
Puntual Noroeste,Au 242.80,0.123
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.176
Especial 1,Au 242.80,0.114
Especial 2,Au 242.81,0.042
Especial 3,Au 242.82,0.092
Especial 4,Au 242.83,0.077
Especial 5,Au 242.84,0.033
