Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.571
Comp. Cola Columna,Cu 324.75,4.068
Barren,Cu 324.75,4.707
Cabeza puntual retorno,Cu 324.75,4.735
Celda # 11-A,Cu 324.75,0.176
Celda # 11-B,Cu 324.75,0.131
Celda # 11-C,Cu 324.75,0.323
Celda # 6-F2,Cu 324.75,0.066
Celda #5-9,Cu 324.75,16.50
Celda #(F1+F2),Cu 324.75,4.248
NE Tubo 1,Cu 324.75,0.129
NE Tubo 2,Cu 324.75,0.120
NE Tubo 4,Cu 324.75,0.098
NE Tubo 5,Cu 324.75,0.101
NE Tubo 6,Cu 324.75,0.089
NE Tubo 7,Cu 324.75,1.483
Puntual Noroeste,Cu 324.75,3.837
Barren Patios,Cu 324.75,3.816
Tubo 3,Cu 324.75,4.885
Especial 1,Cu 324.75,8.130
Especial 2,Cu 324.75,8.039
Especial 3,Cu 324.75,0.499
Especial 4,Cu 324.75,0.188
Especial 5,Cu 324.75,10.72
