Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.615
Cabeza puntual retorno,Cu 324.75,0.645
Celda #(F1+F2),Cu 324.75,0.580
Puntual Noroeste,Cu 324.75,0.422
Tubo 3,Cu 324.75,0.567
Comp. Cola Columna,Cu 324.75,0.562
Barren,Cu 324.75,0.640
Celda # 11-A,Cu 324.75,0.077
Celda # 11-B,Cu 324.75,0.655
Celda # 11-C,Cu 324.75,0.429
Celda #5-9,Cu 324.75,5.031
NE Tubo 1,Cu 324.75,0.144
NE Tubo 2,Cu 324.75,0.027
NE Tubo 4,Cu 324.75,0.032
NE Tubo 5,Cu 324.75,0.007
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,1.332
Barren Patios,Cu 324.75,0.686
Especial 1,Cu 324.75,0.468
Especial 2,Cu 324.75,0.542
Especial 3,Cu 324.75,0.066
Especial 4,Cu 324.75,0.057
Especial 5,Cu 324.75,0.087
Columna #1,Cu 324.75,0.623
Columna #2,Cu 324.75,0.461
Columna #3,Cu 324.75,0.475
Columna #4,Cu 324.75,0.471
Columna #5,Cu 324.75,0.455
