Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.294
Cabeza puntual retorno,Cu 324.75,1.605
Celda #(F1+F2),Cu 324.75,1.404
Puntual Noroeste,Cu 324.75,1.458
Tubo 3,Cu 324.75,1.397
Comp. Cola Columna,Cu 324.75,1.544
Barren,Cu 324.75,1.197
Celda # 11-A,Cu 324.75,0.171
Celda # 11-B,Cu 324.75,0.555
Celda # 11-C,Cu 324.75,0.240
Celda #5-9,Cu 324.75,0.187
NE Tubo 1,Cu 324.75,0.114
NE Tubo 2,Cu 324.75,0.231
NE Tubo 4,Cu 324.75,0.156
NE Tubo 5,Cu 324.75,0.106
NE Tubo 6,Cu 324.75,0.122
NE Tubo 7,Cu 324.75,7.026
Barren Patios,Cu 324.75,1.368
Especial 1,Cu 324.75,0.152
Especial 2,Cu 324.75,0.187
Especial 3,Cu 324.75,0.169
Especial 4,Cu 324.75,0.166
Especial 5,Cu 324.75,0.179
Columna #1,Cu 324.75,1.275
Columna #2,Cu 324.75,1.246
Columna #3,Cu 324.75,1.251
Columna #4,Cu 324.75,1.256
Columna #5,Cu 324.75,1.223
