Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,10.84
Comp. Cola Columna,Cu 324.75,10.67
Barren,Cu 324.75,10.82
Cabeza puntual retorno,Cu 324.75,10.45
Celda # 11-A,Cu 324.75,31.1
Celda # 11-B,Cu 324.75,30.39
Celda # 11-C,Cu 324.75,1.401
Celda #5-9,Cu 324.75,0.101
Celda #(F1+F2),Cu 324.75,1.567
NE Tubo 1,Cu 324.75,4.386
NE Tubo 2,Cu 324.75,1.429
NE Tubo 4,Cu 324.75,0.897
NE Tubo 5,Cu 324.75,1.145
NE Tubo 6,Cu 324.75,0.282
NE Tubo 7,Cu 324.75,1.402
Puntual Noroeste,Cu 324.75,1.543
Tubo 3,Cu 324.75,2.15
Especial 1,Cu 324.75,0.121
Especial 2,Cu 324.75,0.097
Especial 3,Cu 324.75,0.123
Especial 4,Cu 324.75,0.172
Especial 5,Cu 324.75,0.106
