Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.124
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.122
Celda # 11-A,Au 242.80,0.064
Celda # 11-B,Au 242.80,0.032
Celda # 11-C,Au 242.80,0.035
Celda # 6-F2,Au 242.80,0.463
Celda #5-9,Au 242.80,0.055
Celda #(F1+F2),Au 242.80,0.131
NE Tubo 1,Au 242.80,0.011
NE Tubo 2,Au 242.80,0.249
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.025
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.01
Puntual Noroeste,Au 242.80,0.067
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.066
Especial 1,Au 242.80,0.221
Especial 2,Au 242.80,0.058
Especial 3,Au 242.80,0.029
Especial 4,Au 242.80,0.026
Especial 5,Au 242.80,0.063
