Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.636
Cabeza puntual retorno,Cu 324.75,0.602
Celda #(F1+F2),Cu 324.75,0.600
Puntual Noroeste,Cu 324.75,0.394
Tubo 3,Cu 324.75,0.763
Comp. Cola Columna,Cu 324.75,0.552
Barren,Cu 324.75,0.601
Celda # 11-A,Cu 324.75,0.160
Celda # 11-B,Cu 324.75,0.121
Celda # 11-C,Cu 324.75,0.133
Celda #5-9,Cu 324.75,0.801
NE Tubo 1,Cu 324.75,0.098
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.103
NE Tubo 5,Cu 324.75,0.102
NE Tubo 6,Cu 324.75,0.106
NE Tubo 7,Cu 324.75,0.202
Barren Patios,Cu 324.75,0.568
Especial 1,Cu 324.75,0.133
Especial 2,Cu 324.75,0.129
Especial 3,Cu 324.75,0.163
Especial 4,Cu 324.75,0.158
Especial 5,Cu 324.75,0.911
Columna #1,Cu 324.75,0.531
Columna #2,Cu 324.75,0.520
Columna #3,Cu 324.75,0.521
Columna #4,Cu 324.75,0.519
Columna #5,Cu 324.75,0.528
