Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.434
Cabeza puntual retorno,Cu 324.75,1.560
Celda #(F1+F2),Cu 324.75,1.712
Puntual Noroeste,Cu 324.75,0.780
Tubo 3,Cu 324.75,0.024
Comp. Cola Columna,Cu 324.75,0.450
Barren,Cu 324.75,0.988
Celda # 11-A,Cu 324.75,0.062
Celda # 11-B,Cu 324.75,2.023
Celda # 11-C,Cu 324.75,0.084
Celda # 6-F2,Cu 324.75,3.775
Celda #5-9,Cu 324.75,0.049
NE Tubo 1,Cu 324.75,11.63
NE Tubo 2,Cu 324.75,1.135
NE Tubo 4,Cu 324.75,0.029
NE Tubo 5,Cu 324.75,0.039
NE Tubo 6,Cu 324.75,0.023
NE Tubo 7,Cu 324.75,0.227
Barren Patios,Cu 324.75,0.890
Especial 1,Cu 324.75,0.057
Especial 2,Cu 324.75,0.027
Especial 3,Cu 324.75,0.110
Especial 4,Cu 324.75,0.056
Especial 5,Cu 324.75,0.047
