Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.466
Cabeza puntual retorno,Cu 324.75,1.638
Celda #(F1+F2),Cu 324.75,1.746
Puntual Noroeste,Cu 324.75,0.554
Tubo 3,Cu 324.75,0.203
NE Tubo 2,Cu 324.75,0.583
NE Tubo 4,Cu 324.75,0.109
Especial 1,Cu 324.75,0.083
Especial 2,Cu 324.75,0.208
Especial 3,Cu 324.75,0.084
Especial 4,Cu 324.75,0.106
Especial 5,Cu 324.75,1.382
Columna #1,Cu 324.75,1.367
Columna #2,Cu 324.75,1.392
Columna #3,Cu 324.75,1.388
Columna #4,Cu 324.75,1.408
Columna #5,Cu 324.75,1.428
Comp. Cola Columna,Cu 324.75,1.823
Barren,Cu 324.75,1.421
Barren Patios,Cu 324.75,1.37
NE Tubo 1,Cu 324.75,6.501
NE Tubo 5,Cu 324.75,0.031
NE Tubo 6,Cu 324.75,1.134
NE Tubo 7,Cu 324.75,0.116
Celda # 11-A,Cu 324.75,0.513
Celda # 11-B,Cu 324.75,0.283
Celda # 11-C,Cu 324.75,0.466
Celda #5-9,Cu 324.75,0.296
