Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.171
Cabeza puntual retorno,Cu 324.75,0.161
Celda #(F1+F2),Cu 324.75,0.106
Puntual Noroeste,Cu 324.75,0.051
Tubo 3,Cu 324.75,0.035
Comp. Cola Columna,Cu 324.75,0.192
Barren,Cu 324.75,0.261
Celda # 11-A,Cu 324.75,0.181
Celda # 11-B,Cu 324.75,0.295
Celda # 11-C,Cu 324.75,0.038
Celda #5-9,Cu 324.75,0.167
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.070
NE Tubo 4,Cu 324.75,0.164
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,0.016
NE Tubo 7,Cu 324.75,0.717
Barren Patios,Cu 324.75,0.210
Especial 1,Cu 324.75,0.023
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.054
Especial 4,Cu 324.75,0.052
Especial 5,Cu 324.75,0.044
Columna #1,Cu 324.75,0.161
Columna #2,Cu 324.75,0.148
Columna #3,Cu 324.75,0.150
Columna #4,Cu 324.75,0.159
Columna #5,Cu 324.75,0.133
