Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.315
Cabeza puntual retorno,Cu 324.75,0.353
Celda #(F1+F2),Cu 324.75,0.228
Puntual Noroeste,Cu 324.75,0.215
Tubo 3,Cu 324.75,0.152
Comp. Cola Columna,Cu 324.75,0.255
Barren,Cu 324.75,0.299
Celda # 11-A,Cu 324.75,0.353
Celda # 11-B,Cu 324.75,0.582
Celda # 11-C,Cu 324.75,0.131
Celda # 6-F2,Cu 324.75,0.080
Celda #5-9,Cu 324.75,0.088
NE Tubo 1,Cu 324.75,0.100
NE Tubo 2,Cu 324.75,0.140
NE Tubo 4,Cu 324.75,0.169
NE Tubo 5,Cu 324.75,0.164
NE Tubo 6,Cu 324.75,0.124
NE Tubo 7,Cu 324.75,0.665
Barren Patios,Cu 324.75,0.366
Especial 1,Cu 324.75,0.118
Especial 2,Cu 324.75,0.121
Especial 3,Cu 324.75,0.163
Especial 4,Cu 324.75,0.580
Especial 5,Cu 324.75,2.447
