Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.075
Comp. Cola Columna,Cu 324.75,0.978
Barren,Cu 324.75,1.142
Cabeza puntual retorno,Cu 324.75,1.084
Celda # 11-A,Cu 324.75,1.586
Celda # 11-B,Cu 324.75,0.016
Celda # 11-C,Cu 324.75,0.030
Celda # 6-F2,Cu 324.75,0.078
Celda #5-9,Cu 324.75,1.463
Celda #(F1+F2),Cu 324.75,0.994
NE Tubo 1,Cu 324.75,0.013
NE Tubo 2,Cu 324.75,0.151
NE Tubo 4,Cu 324.75,0.193
NE Tubo 5,Cu 324.75,0.034
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,0.554
Puntual Noroeste,Cu 324.75,0.908
Barren Patios,Cu 324.75,1.053
Tubo 3,Cu 324.75,1.083
Especial 1,Cu 324.75,0.795
Especial 2,Cu 324.75,0.171
Especial 3,Cu 324.75,0.064
Especial 4,Cu 324.75,0.067
Especial 5,Cu 324.75,0.368
