Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.889
Cabeza puntual retorno,Cu 324.75,0.967
Celda #(F1+F2),Cu 324.75,1.017
Puntual Noroeste,Cu 324.75,0.511
Tubo 3,Cu 324.75,0.046
NE Tubo 2,Cu 324.75,0.459
NE Tubo 4,Cu 324.75,0.028
Especial 1,Cu 324.75,0.025
Especial 2,Cu 324.75,0.177
Especial 3,Cu 324.75,0.052
Especial 4,Cu 324.75,0.053
Especial 5,Cu 324.75,0.696
Comp. Cola Columna,Cu 324.75,0.873
Barren,Cu 324.75,0.922
Barren Patios,Cu 324.75,0.771
NE Tubo 1,Cu 324.75,6.908
NE Tubo 5,Cu 324.75,0.08
NE Tubo 6,Cu 324.75,0.145
NE Tubo 7,Cu 324.75,0.786
Celda # 11-A,Cu 324.75,0.113
Celda # 11-B,Cu 324.75,0.141
Celda # 11-C,Cu 324.75,0.195
Celda # 6-F2,Cu 324.75,1.421
Celda #5-9,Cu 324.75,0.042
