Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.4
Comp. Cola Columna,Cu 324.75,0.31
Barren,Cu 324.75,0.336
Cabeza puntual retorno,Cu 324.75,0.371
Celda # 11-A,Cu 324.75,0.13
Celda # 11-B,Cu 324.75,0.561
Celda # 11-C,Cu 324.75,1.922
Celda # 6-F2,Cu 324.75,0.304
Celda #5-9,Cu 324.75,0.156
Celda #(F1+F2),Cu 324.75,0.134
NE Tubo 1,Cu 324.75,0.073
NE Tubo 2,Cu 324.75,0.083
NE Tubo 4,Cu 324.75,0.313
NE Tubo 5,Cu 324.75,0.082
NE Tubo 6,Cu 324.75,0.147
NE Tubo 7,Cu 324.75,0.217
Puntual Noroeste,Cu 324.75,0.163
Barren Patios,Cu 324.75,0.337
Tubo 3,Cu 324.75,0.132
Especial 1,Cu 324.75,0.115
Especial 2,Cu 324.75,0.159
Especial 3,Cu 324.75,0.153
Especial 4,Cu 324.75,0.144
Especial 5,Cu 324.75,2.336
ESPECIAL 6,Cu 324.75,4.426
