Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.356
Cabeza puntual retorno,Cu 324.75,0.268
Celda #(F1+F2),Cu 324.75,0.203
Puntual Noroeste,Cu 324.75,0.234
Tubo 3,Cu 324.75,0.113
Comp. Cola Columna,Cu 324.75,0.261
Barren,Cu 324.75,0.346
Celda # 11-A,Cu 324.75,0.281
Celda # 11-B,Cu 324.75,0.386
Celda # 11-C,Cu 324.75,0.145
Celda #5-9,Cu 324.75,0.338
NE Tubo 1,Cu 324.75,0.103
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.13
NE Tubo 5,Cu 324.75,0.089
NE Tubo 6,Cu 324.75,0.058
NE Tubo 7,Cu 324.75,0.326
Barren Patios,Cu 324.75,0.272
Especial 1,Cu 324.75,0.136
Especial 2,Cu 324.75,0.093
Especial 3,Cu 324.75,0.104
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,0.085
Columna #1,Cu 324.75,0.201
Columna #2,Cu 324.75,0.17
Columna #3,Cu 324.75,0.159
Columna #4,Cu 324.75,0.157
Columna #5,Cu 324.75,0.151
