Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.183
Comp. Cola Columna,Ag 328.07,0.147
Barren,Ag 328.07,0.188
Cabeza puntual retorno,Ag 328.07,0.19
Columna #1,Ag 328.07,0.201
Columna #2,Ag 328.07,0.212
Columna #3,Ag 328.07,0.207
Columna #4,Ag 328.07,0.184
Columna #5,Ag 328.07,0.149
Celda # 11-A,Ag 328.07,0.035
Celda # 11-B,Ag 328.07,0.036
Celda # 11-C,Ag 328.07,0.033
Celda #5-9,Ag 328.07,0.069
Celda #(F1+F2),Ag 328.07,0.252
NE Tubo 1,Ag 328.07,1.122
NE Tubo 2,Ag 328.07,0.076
NE Tubo 4,Ag 328.07,0.068
NE Tubo 5,Ag 328.07,0.039
NE Tubo 6,Ag 328.07,0.035
NE Tubo 7,Ag 328.07,0.153
Puntual Noroeste,Ag 328.07,0.216
Barren Patios,Ag 328.07,0.169
Tubo 3,Ag 328.07,0.321
Especial 1,Ag 328.07,0.061
Especial 2,Ag 328.07,0.082
Especial 3,Ag 328.07,0.053
Especial 4,Ag 328.07,0.046
Especial 5,Ag 328.07,0.075
