Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.393
Comp. Cola Columna,Ag 328.07,0.196
Barren,Ag 328.07,0.241
Cabeza puntual retorno,Ag 328.07,0.382
Celda # 11-A,Ag 328.07,0.022
Celda # 11-B,Ag 328.07,0.640
Celda # 11-C,Ag 328.07,0.022
Celda # 6-F2,Ag 328.07,0.055
Celda #5-9,Ag 328.07,0.021
Celda #(F1+F2),Ag 328.07,0.420
NE Tubo 1,Ag 328.07,0.611
NE Tubo 2,Ag 328.07,0.190
NE Tubo 4,Ag 328.07,0.702
NE Tubo 5,Ag 328.07,0.121
NE Tubo 6,Ag 328.07,0.017
NE Tubo 7,Ag 328.07,0.681
Puntual Noroeste,Ag 328.07,0.540
Barren Patios,Ag 328.07,0.209
Tubo 3,Ag 328.07,0.562
Especial 1,Ag 328.07,0.029
Especial 2,Ag 328.07,0.026
Especial 3,Ag 328.07,0.023
Especial 4,Ag 328.07,0.026
Especial 5,Ag 328.07,0.030
