Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.100
Columna #1,Au 242.80,0.062
Columna #2,Au 242.80,0.041
Columna #3,Au 242.80,0.022
Columna #4,Au 242.80,0.015
Columna #5,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.005
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.043
Celda #(F1+F2),Au 242.80,0.100
NE Tubo 1,Au 242.80,0.024
NE Tubo 2,Au 242.80,0.183
NE Tubo 4,Au 242.80,0.084
NE Tubo 5,Au 242.80,0.066
NE Tubo 6,Au 242.80,0.029
NE Tubo 7,Au 242.80,0.038
Puntual Noroeste,Au 242.80,0.083
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.054
Especial 1,Au 242.80,0.065
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.039
