Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.035
Comp. Cola Columna,Cu 324.75,0.519
Barren,Cu 324.75,0.536
Cabeza puntual retorno,Cu 324.75,1.068
Celda # 11-A,Cu 324.75,0.119
Celda # 11-B,Cu 324.75,0.083
Celda # 11-C,Cu 324.75,0.057
Celda # 6-F2,Cu 324.75,8.202
Celda #5-9,Cu 324.75,0.065
Celda #(F1+F2),Cu 324.75,1.094
NE Tubo 1,Cu 324.75,5.992
NE Tubo 2,Cu 324.75,0.245
NE Tubo 4,Cu 324.75,0.448
NE Tubo 5,Cu 324.75,0.115
NE Tubo 6,Cu 324.75,0.118
NE Tubo 7,Cu 324.75,0.505
Puntual Noroeste,Cu 324.75,0.546
Barren Patios,Cu 324.75,0.344
Tubo 3,Cu 324.75,0.937
Especial 1,Cu 324.75,0.071
Especial 2,Cu 324.75,0.049
Especial 3,Cu 324.75,0.065
Especial 4,Cu 324.75,0.056
Especial 5,Cu 324.75,0.021
Especial 6,Cu 324.75,0.034
