Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.482
Cabeza puntual retorno,Cu 324.75,0.492
Celda #(F1+F2),Cu 324.75,0.579
Puntual Noroeste,Cu 324.75,0.132
Tubo 3,Cu 324.75,0.25
NE Tubo 2,Cu 324.75,0.068
NE Tubo 4,Cu 324.75,0.018
Especial 1,Cu 324.75,0.022
Especial 2,Cu 324.75,0.016
Especial 3,Cu 324.75,0.062
Especial 4,Cu 324.75,0.07
Especial 5,Cu 324.75,0.255
Columna #1,Cu 324.75,0.501
Columna #2,Cu 324.75,0.509
Columna #3,Cu 324.75,0.515
Columna #4,Cu 324.75,0.519
Columna #5,Cu 324.75,0.518
Comp. Cola Columna,Cu 324.75,0.588
Barren,Cu 324.75,485
Barren Patios,Cu 324.75,0.521
NE Tubo 1,Cu 324.75,0.013
NE Tubo 5,Cu 324.75,0.016
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,0.09
Celda # 11-A,Cu 324.75,0.545
Celda # 11-B,Cu 324.75,0.026
Celda # 11-C,Cu 324.75,0.047
Celda #5-9,Cu 324.75,0.299
