Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.276
Comp. Cola Columna,Cu 324.75,0.382
Barren,Cu 324.75,0.414
Cabeza puntual retorno,Cu 324.75,0.264
Columna #1,Cu 324.75,0.252
Columna #2,Cu 324.75,0.269
Columna #3,Cu 324.75,0.286
Columna #4,Cu 324.75,0.3
Columna #5,Cu 324.75,0.298
Celda # 11-A,Cu 324.75,0.253
Celda # 11-B,Cu 324.75,0.1
Celda # 11-C,Cu 324.75,0.048
Celda #5-9,Cu 324.75,0.031
Celda #(F1+F2),Cu 324.75,0.257
NE Tubo 1,Cu 324.75,-2
NE Tubo 2,Cu 324.75,0.106
NE Tubo 4,Cu 324.75,0.107
NE Tubo 5,Cu 324.75,0.098
NE Tubo 6,Cu 324.75,0.36
NE Tubo 7,Cu 324.75,0.369
Puntual Noroeste,Cu 324.75,0.232
Barren Patios,Cu 324.75,0.367
Tubo 3,Cu 324.75,0.34
Especial 1,Cu 324.75,0.077
Especial 2,Cu 324.76,0.038
Especial 3,Cu 324.77,0.375
Especial 4,Cu 324.78,1.109
Especial 5,Cu 324.79,0.689
