"Analista",""
"Fecha de inicio","03:29 p. m. 20/01/2023"
"Hoja de trabajo","Sa000092_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0083,"","mg/L",0.4,0.1322,0.1324,0.1316,0.1325
"Ag","BLANCO",0.0001,"","mg/L",">100",0.0000,0.0001,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",81.5,-0.0001,-0.0001,0.0000,-0.0001
"Ag","SA000092-001",3.3333,"","mg/L",0.4,0.0175,0.0176,0.0175,0.0174
"Ag","SA000092-002",15.1573,"","mg/L",1.2,0.0796,0.0795,0.0806,0.0786
"Ag","SA000092-003",6.0192,"","mg/L",0.8,0.0316,0.0313,0.0319,0.0317
"Ag","SA000092-004",28.2908,"","mg/L",1.1,0.1484,0.1497,0.1466,0.1490
"Ag","SA000092-005",0.0182,"","mg/L",50.7,0.0001,0.0001,0.0001,0.0001
"Ag","PATRON",1.0104,"","mg/L",0.9,0.1325,0.1330,0.1333,0.1312
"Ag","SA000092-006",8.1533,"","mg/L",0.6,0.0428,0.0428,0.0426,0.0431
"Ag","SA000092-007",5.6898,"","mg/L",1.2,0.0299,0.0296,0.0303,0.0298
"Ag","SA000092-008",8.2304,"","mg/L",0.9,0.0432,0.0428,0.0436,0.0432
"Ag","SA000092-009",14.6848,"","mg/L",0.5,0.0771,0.0767,0.0773,0.0774
"Ag","SA000092-010",4.0056,"","mg/L",0.4,0.0210,0.0210,0.0211,0.0210
"Ag","PATRON",0.9977,"","mg/L",0.7,0.1305,0.1315,0.1301,0.1297
"Ag","BLANCO",0.0001,"","mg/L",">100",0.0000,0.0001,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",15.8,-0.0006,-0.0006,-0.0005,-0.0006
"Ag","SA000092-011",3.0275,"","mg/L",2.0,0.0160,0.0156,0.0162,0.0161
"Ag","SA000092-012",3.0490,"","mg/L",0.6,0.0161,0.0161,0.0160,0.0162
"Ag","SA000092-013",6.7455,"","mg/L",2.0,0.0356,0.0362,0.0358,0.0348
"Ag","SA000092-014",0.1491,"","mg/L",10.5,0.0008,0.0008,0.0009,0.0007
"Ag","SA000092-015",4.2556,"","mg/L",1.0,0.0225,0.0225,0.0227,0.0222
"Ag","PATRON",0.9976,"","mg/L",0.6,0.1304,0.1296,0.1307,0.1311
"Ag","SA000092-016",22.9197,"","mg/L",0.3,0.1200,0.1204,0.1196,0.1200
"Ag","SA000092-017",2.7962,"","mg/L",1.0,0.0148,0.0147,0.0147,0.0150
"Ag","SA000092-018",9.9733,"","mg/L",0.7,0.0525,0.0528,0.0521,0.0527
"Ag","SA000092-019",1.0328,"","mg/L",2.2,0.0055,0.0055,0.0056,0.0053
"Ag","SA000092-020",0.8081,"","mg/L",1.0,0.0043,0.0043,0.0043,0.0042
"Ag","PATRON",1.0025,"","mg/L",0.2,0.1311,0.1313,0.1312,0.1307
"Ag","BLANCO",0.0001,"","mg/L",">100",0.0000,0.0000,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",14.7,-0.0005,-0.0006,-0.0004,-0.0005
"Ag","SA000092-021",0.8299,"","mg/L",1.9,0.0044,0.0043,0.0043,0.0045
"Ag","SA000092-022",16.1908,"","mg/L",0.6,0.0850,0.0848,0.0855,0.0846
"Ag","PATRON",1.0058,"","mg/L",0.7,0.1315,0.1311,0.1326,0.1309
"Ag","BLANCO",0.0001,"","mg/L",">100",0.0000,0.0000,0.0000,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",7.7,-0.0005,-0.0005,-0.0005,-0.0004
