Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.58
Comp. Cola Columna,Ag 328.07,0.327
Barren,Ag 328.07,0.349
Cabeza puntual retorno,Ag 328.07,0.585
Columna #1,Ag 328.07,0.523
Columna #2,Ag 328.07,0.504
Columna #3,Ag 328.07,0.471
Columna #4,Ag 328.07,0.436
Columna #5,Ag 328.07,0.324
Celda # 11-A,Ag 328.07,0.931
Celda # 11-B,Ag 328.07,0.045
Celda # 11-C,Ag 328.07,0.83
Celda #5-9,Ag 328.07,5.531
Celda #(F1+F2),Ag 328.07,0.402
NE Tubo 1,Ag 328.07,0.128
NE Tubo 2,Ag 328.07,0.035
NE Tubo 4,Ag 328.07,0.816
NE Tubo 5,Ag 328.07,1.049
NE Tubo 6,Ag 328.07,0.879
NE Tubo 7,Ag 328.07,0.754
Puntual Noroeste,Ag 328.07,0.488
Barren Patios,Ag 328.07,0.338
Tubo 3,Ag 328.07,0.292
Especial 1,Ag 328.07,1.213
Especial 2,Ag 328.07,4.686
Especial 3,Ag 328.07,0.099
Especial 4,Ag 328.07,0.044
Especial 5,Ag 328.07,6.371
