Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.909
Comp. Cola Columna,Cu 324.75,0.609
Barren,Cu 324.75,0.76
Cabeza puntual retorno,Cu 324.75,0.969
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.091
Celda # 11-C,Cu 324.75,0.077
Celda # 6-F2,Cu 324.75,1.171
Celda #5-9,Cu 324.75,0.092
Celda #(F1+F2),Cu 324.75,0.952
NE Tubo 1,Cu 324.75,0.816
NE Tubo 2,Cu 324.75,0.109
NE Tubo 4,Cu 324.75,0.855
NE Tubo 5,Cu 324.75,1.748
NE Tubo 6,Cu 324.75,3.563
NE Tubo 7,Cu 324.75,3.225
Puntual Noroeste,Cu 324.75,1.186
Barren Patios,Cu 324.75,0.607
Tubo 3,Cu 324.75,0.166
Especial 1,Cu 324.75,0.083
Especial 2,Cu 324.75,0.098
Especial 3,Cu 324.75,0.118
Especial 4,Cu 324.75,0.116
Especial 5,Cu 324.75,0.092
