Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.576
Cabeza puntual retorno,Cu 324.75,1.702
Celda #(F1+F2),Cu 324.75,1.683
Puntual Noroeste,Cu 324.75,1.553
Tubo 3,Cu 324.75,2.68
NE Tubo 2,Cu 324.75,0.426
NE Tubo 4,Cu 324.75,0.08
Especial 1,Cu 324.75,0.108
Especial 2,Cu 324.75,0.101
Especial 3,Cu 324.75,0.227
Especial 4,Cu 324.75,0.691
Especial 5,Cu 324.75,0.144
Comp. Cola Columna,Cu 324.75,1.662
Barren,Cu 324.75,1.595
Barren Patios,Cu 324.75,1.548
NE Tubo 1,Cu 324.75,9.104
NE Tubo 5,Cu 324.75,0.091
NE Tubo 6,Cu 324.75,0.023
NE Tubo 7,Cu 324.75,0.684
Celda # 11-A,Cu 324.75,0.076
Celda # 11-B,Cu 324.75,0.575
Celda # 11-C,Cu 324.75,0.088
Celda # 6-F2,Cu 324.75,3.139
Celda #5-9,Cu 324.75,0.045
