Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.619
Comp. Cola Columna,Cu 324.75,0.63
Barren,Cu 324.75,0.726
Cabeza puntual retorno,Cu 324.75,0.618
Celda # 11-A,Cu 324.75,0.284
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.095
Celda #5-9,Cu 324.75,0.047
Celda #(F1+F2),Cu 324.75,0.614
NE Tubo 1,Cu 324.75,0.051
NE Tubo 2,Cu 324.75,0.356
NE Tubo 4,Cu 324.75,0.103
NE Tubo 5,Cu 324.75,0.12
NE Tubo 6,Cu 324.75,0.15
NE Tubo 7,Cu 324.75,1.05
Puntual Noroeste,Cu 324.75,0.616
Barren Patios,Cu 324.75,0.798
Tubo 3,Cu 324.75,1.232
Especial 1,Cu 324.75,0.136
Especial 2,Cu 324.75,0.09
Especial 3,Cu 324.75,0.41
Especial 4,Cu 324.75,1.146
Especial 5,Cu 324.75,0.121
Columna #1,Cu 324.75,0.564
Columna #2,Cu 324.75,0.545
Columna #3,Cu 324.75,0.536
Columna #4,Cu 324.75,0.532
Columna #5,Cu 324.75,0.592
