Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.084
Celda #(F1+F2),Au 242.80,0.103
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.036
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.101
NE Tubo 4,Au 242.80,0.031
NE Tubo 5,Au 242.80,0.047
NE Tubo 6,Au 242.80,0.26
NE Tubo 7,Au 242.80,0.078
Barren Patios,Au 242.80,0.014
Especial 1,Au 242.80,0.054
Especial 2,Au 242.80,0.117
Especial 3,Au 242.80,0.048
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.109
Columna #1,Au 242.80,0.062
Columna #2,Au 242.80,0.047
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.012
Puntual Noroeste,Au 242.80,0.113
Tubo 3,Au 242.80,0.103
